NUM_VIAJE,CIUDAD_ORIGEN,CIUDAD_DESTINO,NUM_SILLA,HORA_SALIDA
1238,Medellin,Cali,19,2251
1239,Medellin,Cartagena,20,2304
1240,Cali,Medellin,1,0334
1241,Barranquilla,Cali,2,1439
1242,Barranquilla,Barranquilla,3,1819
1243,Medellin,Cali,4,0422
1244,Barranquilla,Medellin,5,0456
1245,Cali,Medellin,6,1949
1246,Cali,Barranquilla,7,1147
1247,Cartagena,Barranquilla,8,1854
1248,Barranquilla,Barranquilla,9,1849
1249,Cartagena,Bogotá,10,1427
1250,Bogotá,Medellin,11,0538
1251,Cali,Bogotá,12,1145
1252,Medellin,Barranquilla,13,1656
1253,Cartagena,Cartagena,14,2232
1254,Cali,Bogotá,15,0404
1255,Medellin,Medellin,16,1050
1256,Medellin,Medellin,17,0921
1257,Cartagena,Barranquilla,18,1112
1258,Cartagena,Bogotá,19,0728
1259,Cali,Barranquilla,20,1051
1260,Medellin,Medellin,1,0834
1261,Cali,Cartagena,2,1356
1262,Cali,Cali,3,2356
1263,Medellin,Medellin,4,1837
1264,Bogotá,Bogotá,5,1331
1265,Cali,Barranquilla,6,0815
1266,Cartagena,Cartagena,7,1301
1267,Bogotá,Cali,8,1940
1268,Barranquilla,Cartagena,9,0232
1269,Cartagena,Cali,10,1543
1270,Bogotá,Barranquilla,11,0426
1271,Bogotá,Medellin,12,0833
1272,Barranquilla,Medellin,13,0522
1273,Medellin,Bogotá,14,2204
1274,Cartagena,Cali,15,1146
1275,Cartagena,Bogotá,16,0803
1276,Cartagena,Cali,17,0554
1277,Cali,Cartagena,18,0341
1278,Cali,Barranquilla,19,0017
1279,Medellin,Medellin,20,0358
1280,Barranquilla,Cartagena,1,1831
1281,Cartagena,Medellin,2,0356
1282,Bogotá,Barranquilla,3,1714
1283,Barranquilla,Medellin,4,1854
1284,Cali,Bogotá,5,2043
1285,Cali,Barranquilla,6,2246
1286,Barranquilla,Medellin,7,0713
1287,Cartagena,Cali,8,0459
1288,Medellin,Bogotá,9,1018
1289,Cartagena,Cartagena,10,0553
1290,Cali,Barranquilla,11,1743
1291,Medellin,Barranquilla,12,0251
1292,Medellin,Cali,13,0109
1293,Barranquilla,Medellin,14,1639
1294,Medellin,Barranquilla,15,0044
1295,Cali,Cali,16,0108
1296,Cali,Cartagena,17,0145
1297,Cartagena,Cartagena,18,1430
1298,Bogotá,Cali,19,1447
1299,Barranquilla,Cali,20,0130
1300,Bogotá,Bogotá,1,1549
1301,Cali,Medellin,2,2204
1302,Medellin,Medellin,3,0328
1303,Cali,Medellin,4,0429
1304,Cartagena,Cali,5,0840
1305,Cali,Cartagena,6,1320
1306,Cali,Cali,7,1813
1307,Bogotá,Medellin,8,0004
1308,Bogotá,Bogotá,9,0620
1309,Cartagena,Medellin,10,1323
1310,Cali,Bogotá,11,0555
1311,Bogotá,Medellin,12,1020
1312,Cali,Medellin,13,1515
1313,Bogotá,Barranquilla,14,0556
1314,Barranquilla,Bogotá,15,0738
1315,Medellin,Cartagena,16,2120
1316,Medellin,Medellin,17,1454
1317,Medellin,Medellin,18,2113
1318,Barranquilla,Cartagena,19,0328
1319,Medellin,Cartagena,20,2225
1320,Barranquilla,Cartagena,1,1017
1321,Medellin,Barranquilla,2,0716
1322,Cartagena,Cali,3,2130
1323,Bogotá,Cartagena,4,1839
1324,Barranquilla,Cali,5,0147
1325,Cartagena,Barranquilla,6,1836
1326,Barranquilla,Medellin,7,1650
1327,Bogotá,Cartagena,8,2206
1328,Cartagena,Cali,9,0508
1329,Bogotá,Cartagena,10,1027
1330,Barranquilla,Bogotá,11,0451
1331,Medellin,Bogotá,12,0146
1332,Cartagena,Cartagena,13,1347
1333,Bogotá,Bogotá,14,0318
1334,Bogotá,Cartagena,15,0322
1335,Barranquilla,Bogotá,16,2216
1336,Medellin,Bogotá,17,1519
1337,Cali,Medellin,18,2038
1338,Bogotá,Cali,19,1445
1339,Cali,Medellin,20,0002
1340,Cali,Barranquilla,1,0532
1341,Cali,Bogotá,2,1624
1342,Medellin,Cali,3,0434
1343,Barranquilla,Barranquilla,4,1010
1344,Cali,Medellin,5,1519
1345,Cali,Cali,6,1552
1346,Barranquilla,Barranquilla,7,1315
1347,Cali,Medellin,8,0632
1348,Cali,Bogotá,9,1053
1349,Cali,Cali,10,1920
1350,Barranquilla,Cali,11,1955
1351,Bogotá,Cali,12,2126
1352,Cali,Cartagena,13,0846
1353,Cali,Barranquilla,14,1342
1354,Cali,Cartagena,15,1219
1355,Cali,Bogotá,16,0858
1356,Medellin,Cali,17,2249
1357,Medellin,Bogotá,18,1143
1358,Cartagena,Medellin,19,0030
1359,Barranquilla,Medellin,20,0406
1360,Medellin,Cartagena,1,1050
1361,Barranquilla,Cartagena,2,1956
1362,Cali,Medellin,3,0713
1363,Cali,Cartagena,4,0210
1364,Bogotá,Bogotá,5,2215
1365,Medellin,Cali,6,1047
1366,Barranquilla,Medellin,7,0337
1367,Medellin,Cali,8,1959
1368,Medellin,Cali,9,1956
1369,Medellin,Barranquilla,10,2142
1370,Bogotá,Cali,11,1852
1371,Bogotá,Cartagena,12,1327
1372,Bogotá,Bogotá,13,0325
1373,Bogotá,Cartagena,14,1941
1374,Cali,Bogotá,15,1908
1375,Cartagena,Barranquilla,16,1903
1376,Bogotá,Bogotá,17,1320
1377,Barranquilla,Cali,18,0055
1378,Barranquilla,Medellin,19,0240
1379,Cartagena,Bogotá,20,0518
1380,Bogotá,Cartagena,1,1806
1381,Cali,Bogotá,2,1656
1382,Medellin,Cartagena,3,2243
1383,Cartagena,Cali,4,1909
1384,Bogotá,Cali,5,0916
1385,Bogotá,Cartagena,6,1209
1386,Medellin,Barranquilla,7,1923
1387,Barranquilla,Bogotá,8,1828
1388,Cali,Medellin,9,1144
1389,Cali,Medellin,10,0433
1390,Cali,Cali,11,2030
1391,Bogotá,Barranquilla,12,1721
1392,Medellin,Barranquilla,13,1727
1393,Bogotá,Medellin,14,0751
1394,Barranquilla,Barranquilla,15,1335
1395,Medellin,Medellin,16,1413
1396,Cali,Medellin,17,2140
1397,Barranquilla,Medellin,18,1319
1398,Medellin,Bogotá,19,2056
1399,Medellin,Bogotá,20,0059
1400,Bogotá,Medellin,1,2339
1401,Bogotá,Cartagena,2,0339
1402,Cartagena,Cali,3,1909
1403,Bogotá,Medellin,4,2046
1404,Cartagena,Cali,5,0605
1405,Barranquilla,Barranquilla,6,1630
1406,Cartagena,Cartagena,7,1119
1407,Medellin,Barranquilla,8,1923
1408,Medellin,Bogotá,9,2112
1409,Bogotá,Cartagena,10,1945
1410,Cali,Bogotá,11,2042
1411,Medellin,Barranquilla,12,0051
1412,Medellin,Medellin,13,0148
1413,Medellin,Bogotá,14,0117
1414,Cali,Cartagena,15,2239
1415,Cartagena,Medellin,16,2113
1416,Cartagena,Cali,17,2058
1417,Bogotá,Medellin,18,1214
1418,Cali,Medellin,19,0727
1419,Cali,Cartagena,20,0424
1420,Cali,Barranquilla,1,2150
1421,Cali,Bogotá,2,0719
1422,Cali,Bogotá,3,0944
1423,Cali,Bogotá,4,1040
1424,Cali,Barranquilla,5,1003
1425,Barranquilla,Cali,6,2050
1426,Medellin,Barranquilla,7,1237
1427,Bogotá,Bogotá,8,1654
1428,Barranquilla,Barranquilla,9,0124
1429,Medellin,Medellin,10,2258
1430,Medellin,Bogotá,11,1817
1431,Cali,Cartagena,12,0021
1432,Medellin,Medellin,13,1405
1433,Barranquilla,Barranquilla,14,1017
1434,Barranquilla,Bogotá,15,1213
1435,Medellin,Cartagena,16,0229
1436,Cartagena,Cali,17,1817
1437,Bogotá,Barranquilla,18,1259
1438,Medellin,Cali,19,0715
1439,Cartagena,Bogotá,20,0227
1440,Medellin,Barranquilla,1,0934
1441,Cali,Cartagena,2,1454
1442,Barranquilla,Medellin,3,0234
1443,Barranquilla,Cali,4,0358
1444,Cali,Medellin,5,0036
1445,Bogotá,Cartagena,6,0809
1446,Cartagena,Cali,7,1624
1447,Medellin,Bogotá,8,0208
1448,Cartagena,Barranquilla,9,1921
1449,Bogotá,Cali,10,0716
1450,Bogotá,Cartagena,11,2242
1451,Barranquilla,Cartagena,12,0241
1452,Barranquilla,Cali,13,0455
1453,Bogotá,Cali,14,2150
1454,Cali,Bogotá,15,0349
1455,Cali,Cali,16,2039
1456,Medellin,Cali,17,0548
1457,Cartagena,Bogotá,18,0103
1458,Medellin,Bogotá,19,0602
1459,Cartagena,Barranquilla,20,0627
1460,Cartagena,Medellin,1,1943
1461,Cali,Barranquilla,2,2337
1462,Cartagena,Cali,3,1937
1463,Bogotá,Cartagena,4,0601
1464,Cartagena,Barranquilla,5,1641
1465,Bogotá,Bogotá,6,2235
1466,Bogotá,Barranquilla,7,1512
1467,Cartagena,Medellin,8,0850
1468,Bogotá,Cartagena,9,1632
1469,Cartagena,Cartagena,10,0942
1470,Barranquilla,Cartagena,11,1347
1471,Cartagena,Cali,12,2124
1472,Bogotá,Bogotá,13,0756
1473,Medellin,Barranquilla,14,2127
1474,Barranquilla,Cali,15,0217
1475,Medellin,Cali,16,1919
1476,Medellin,Medellin,17,0011
1477,Cali,Medellin,18,1726
1478,Cartagena,Bogotá,19,2331
1479,Cartagena,Cali,20,2228
1480,Medellin,Bogotá,1,0605
1481,Barranquilla,Barranquilla,2,2049
1482,Barranquilla,Medellin,3,0036
1483,Cartagena,Bogotá,4,2030
1484,Cali,Cartagena,5,1215
1485,Bogotá,Cartagena,6,0336
1486,Cartagena,Cartagena,7,1903
1487,Cartagena,Bogotá,8,1626
1488,Cartagena,Barranquilla,9,2231
1489,Barranquilla,Medellin,10,0957
1490,Barranquilla,Cali,11,0430
1491,Cartagena,Barranquilla,12,1840
1492,Bogotá,Barranquilla,13,0331
1493,Medellin,Cartagena,14,1344
1494,Cartagena,Cartagena,15,0125
1495,Barranquilla,Cartagena,16,2223
1496,Cali,Barranquilla,17,2025
1497,Cali,Cali,18,0628
1498,Barranquilla,Barranquilla,19,2114
1499,Barranquilla,Cartagena,20,0731
1500,Bogotá,Cali,1,0701
1501,Medellin,Medellin,2,1259
1502,Cali,Bogotá,3,0007
1503,Cali,Barranquilla,4,1502
1504,Bogotá,Cartagena,5,1305
1505,Medellin,Cali,6,0915
1506,Barranquilla,Bogotá,7,0323
1507,Bogotá,Bogotá,8,1025
1508,Medellin,Barranquilla,9,1053
1509,Bogotá,Barranquilla,10,0454
1510,Cali,Cartagena,11,1352
1511,Cartagena,Barranquilla,12,1659
1512,Bogotá,Bogotá,13,0658
1513,Medellin,Medellin,14,1743
1514,Cali,Medellin,15,0300
1515,Cali,Bogotá,16,1011
1516,Barranquilla,Barranquilla,17,1936
1517,Bogotá,Bogotá,18,1729
1518,Cartagena,Medellin,19,1503
1519,Medellin,Medellin,20,0638
1520,Cartagena,Barranquilla,1,1142
1521,Bogotá,Cartagena,2,0206
1522,Barranquilla,Barranquilla,3,0649
1523,Cali,Cartagena,4,1025
1524,Cali,Cartagena,5,0938
1525,Bogotá,Bogotá,6,0004
1526,Medellin,Medellin,7,2132
1527,Medellin,Barranquilla,8,1840
1528,Barranquilla,Cali,9,2150
1529,Cartagena,Cartagena,10,2114
1530,Bogotá,Medellin,11,0856
1531,Barranquilla,Barranquilla,12,1157
1532,Barranquilla,Medellin,13,1017
1533,Bogotá,Bogotá,14,0108
1534,Cali,Medellin,15,0522
1535,Cartagena,Medellin,16,2336
1536,Medellin,Barranquilla,17,2339
1537,Cali,Barranquilla,18,1334
1538,Cali,Bogotá,19,1752
1539,Cartagena,Cartagena,20,1150
1540,Cartagena,Medellin,1,0617
1541,Barranquilla,Medellin,2,1441
1542,Cartagena,Medellin,3,1236
1543,Bogotá,Barranquilla,4,1253
1544,Bogotá,Barranquilla,5,0635
1545,Cali,Barranquilla,6,1452
1546,Bogotá,Cartagena,7,2146
1547,Bogotá,Barranquilla,8,0103
1548,Cartagena,Barranquilla,9,1521
1549,Barranquilla,Cartagena,10,0612
1550,Cartagena,Medellin,11,0824
1551,Cali,Barranquilla,12,1221
1552,Bogotá,Bogotá,13,0604
1553,Medellin,Medellin,14,1902
1554,Cali,Medellin,15,0416
1555,Medellin,Cartagena,16,2251
1556,Bogotá,Cartagena,17,0822
1557,Medellin,Cartagena,18,0404
1558,Barranquilla,Cali,19,1505
1559,Cartagena,Cartagena,20,1034
1560,Cali,Cali,1,0843
1561,Cali,Barranquilla,2,1855
1562,Cartagena,Medellin,3,1819
1563,Barranquilla,Barranquilla,4,0128
1564,Medellin,Cartagena,5,2053
1565,Cali,Cartagena,6,2349
1566,Cartagena,Barranquilla,7,2237
1567,Cali,Bogotá,8,0402
1568,Cali,Bogotá,9,1119
1569,Cartagena,Cali,10,0254
1570,Medellin,Medellin,11,2222
1571,Bogotá,Medellin,12,1728
1572,Cali,Cartagena,13,1247
1573,Cali,Bogotá,14,0326
1574,Cali,Barranquilla,15,1244
1575,Cartagena,Bogotá,16,2322
1576,Cali,Barranquilla,17,1657
1577,Bogotá,Barranquilla,18,2046
1578,Cartagena,Barranquilla,19,1806
1579,Barranquilla,Cartagena,20,0914
1580,Barranquilla,Cali,1,0145
1581,Cartagena,Medellin,2,1347
1582,Cartagena,Barranquilla,3,1321
1583,Cartagena,Cartagena,4,1659
1584,Bogotá,Cali,5,0719
1585,Cali,Bogotá,6,1215
1586,Cartagena,Medellin,7,1826
1587,Barranquilla,Barranquilla,8,0116
1588,Bogotá,Medellin,9,1710
1589,Cali,Barranquilla,10,0924
1590,Medellin,Cali,11,1930
1591,Cali,Cartagena,12,0904
1592,Medellin,Barranquilla,13,0910
1593,Cali,Cartagena,14,0948
1594,Cali,Cali,15,0246
1595,Bogotá,Medellin,16,2031
1596,Cartagena,Medellin,17,0452
1597,Barranquilla,Bogotá,18,1016
1598,Barranquilla,Medellin,19,1819
1599,Bogotá,Cartagena,20,2141
1600,Cartagena,Cali,1,1721
1601,Cali,Bogotá,2,0132
1602,Barranquilla,Cartagena,3,0336
1603,Medellin,Cali,4,0016
1604,Cali,Cartagena,5,1359
1605,Cartagena,Bogotá,6,2303
1606,Barranquilla,Cartagena,7,0426
1607,Barranquilla,Barranquilla,8,2110
1608,Bogotá,Bogotá,9,1117
1609,Medellin,Barranquilla,10,0116
1610,Bogotá,Bogotá,11,0855
1611,Cali,Bogotá,12,2119
1612,Bogotá,Bogotá,13,0754
1613,Bogotá,Barranquilla,14,1237
1614,Medellin,Cali,15,0658
1615,Cartagena,Medellin,16,0100
1616,Cali,Barranquilla,17,2115
1617,Medellin,Barranquilla,18,0038
1618,Medellin,Cartagena,19,1100
1619,Barranquilla,Cartagena,20,0246
1620,Medellin,Cali,1,0603
1621,Barranquilla,Bogotá,2,0515
1622,Cartagena,Cali,3,2004
1623,Bogotá,Bogotá,4,0745
1624,Cartagena,Barranquilla,5,1035
1625,Bogotá,Bogotá,6,0549
1626,Medellin,Medellin,7,0000
1627,Barranquilla,Cartagena,8,1342
1628,Barranquilla,Cartagena,9,1637
1629,Barranquilla,Cali,10,0240
1630,Barranquilla,Barranquilla,11,2350
1631,Barranquilla,Cali,12,0729
1632,Barranquilla,Medellin,13,0821
1633,Cartagena,Bogotá,14,2256
1634,Cali,Cartagena,15,0600
1635,Bogotá,Bogotá,16,0410
1636,Cali,Medellin,17,0942
1637,Cali,Cali,18,1049
1638,Bogotá,Cali,19,0259
1639,Cali,Cali,20,0752
1640,Medellin,Bogotá,1,1526
1641,Cartagena,Cali,2,0821
1642,Cali,Barranquilla,3,2153
1643,Cartagena,Bogotá,4,0603
1644,Bogotá,Medellin,5,2245
1645,Bogotá,Barranquilla,6,0819
1646,Cartagena,Cali,7,2001
1647,Barranquilla,Barranquilla,8,0407
1648,Barranquilla,Medellin,9,2120
1649,Bogotá,Medellin,10,0948
1650,Cali,Cartagena,11,0358
1651,Cartagena,Bogotá,12,2351
1652,Barranquilla,Cartagena,13,1902
1653,Cartagena,Cartagena,14,0202
1654,Cali,Cartagena,15,1828
1655,Bogotá,Medellin,16,2023
1656,Bogotá,Cartagena,17,2352
1657,Barranquilla,Barranquilla,18,1719
1658,Medellin,Barranquilla,19,2247
1659,Medellin,Cartagena,20,1837
1660,Medellin,Cali,1,1144
1661,Bogotá,Cali,2,1108
1662,Cartagena,Bogotá,3,2048
1663,Cartagena,Bogotá,4,2156
1664,Cali,Cali,5,0811
1665,Cali,Barranquilla,6,1302
1666,Cartagena,Medellin,7,0032
1667,Cartagena,Cartagena,8,0007
1668,Cartagena,Cartagena,9,0346
1669,Cartagena,Barranquilla,10,0831
1670,Bogotá,Cartagena,11,0342
1671,Medellin,Cali,12,0529
1672,Bogotá,Cartagena,13,0031
1673,Cali,Bogotá,14,0849
1674,Cali,Medellin,15,0558
1675,Medellin,Bogotá,16,0934
1676,Barranquilla,Bogotá,17,1553
1677,Cartagena,Cartagena,18,2223
1678,Bogotá,Cali,19,0137
1679,Cali,Barranquilla,20,1029
1680,Medellin,Barranquilla,1,0056
1681,Cartagena,Barranquilla,2,1945
1682,Barranquilla,Bogotá,3,2000
1683,Medellin,Bogotá,4,1201
1684,Bogotá,Cali,5,2144
1685,Medellin,Cartagena,6,2210
1686,Cali,Cartagena,7,1609
1687,Cali,Bogotá,8,0916
1688,Bogotá,Medellin,9,0148
1689,Medellin,Bogotá,10,0317
1690,Medellin,Medellin,11,1851
1691,Bogotá,Medellin,12,0438
1692,Bogotá,Bogotá,13,0701
1693,Cali,Barranquilla,14,0407
1694,Cartagena,Bogotá,15,1101
1695,Barranquilla,Bogotá,16,0130
1696,Barranquilla,Medellin,17,0551
1697,Barranquilla,Cali,18,0010
1698,Medellin,Barranquilla,19,0437
1699,Cali,Cartagena,20,0233
1700,Bogotá,Cartagena,1,0230
1701,Cali,Barranquilla,2,0858
1702,Cali,Cartagena,3,0318
1703,Barranquilla,Bogotá,4,1449
1704,Cartagena,Cali,5,0847
1705,Cali,Barranquilla,6,1923
1706,Medellin,Bogotá,7,0912
1707,Cartagena,Bogotá,8,0537
1708,Bogotá,Bogotá,9,0213
1709,Cartagena,Cartagena,10,1048
1710,Cartagena,Bogotá,11,0728
1711,Bogotá,Barranquilla,12,2334
1712,Cartagena,Medellin,13,2152
1713,Cali,Medellin,14,0143
1714,Cali,Bogotá,15,0407
1715,Medellin,Cali,16,1121
1716,Barranquilla,Cartagena,17,0958
1717,Medellin,Barranquilla,18,2242
1718,Medellin,Barranquilla,19,2113
1719,Cali,Cali,20,1728
1720,Barranquilla,Barranquilla,1,0958
1721,Medellin,Cartagena,2,2342
1722,Barranquilla,Barranquilla,3,0404
1723,Medellin,Cali,4,0300
1724,Barranquilla,Medellin,5,2017
1725,Barranquilla,Cartagena,6,1535
1726,Medellin,Cartagena,7,1753
1727,Cali,Cartagena,8,2131
1728,Medellin,Medellin,9,1015
1729,Cartagena,Cartagena,10,1529
1730,Cartagena,Barranquilla,11,1609
1731,Medellin,Barranquilla,12,2320
1732,Bogotá,Barranquilla,13,1206
1733,Bogotá,Medellin,14,0751
1734,Barranquilla,Medellin,15,2331
1735,Barranquilla,Barranquilla,16,1343
1736,Medellin,Barranquilla,17,1823
1737,Cartagena,Cali,18,0008
1738,Barranquilla,Cartagena,19,1653
1739,Cartagena,Medellin,20,1226
1740,Cali,Cali,1,1221
1741,Cartagena,Cartagena,2,1625
1742,Medellin,Medellin,3,0939
1743,Barranquilla,Medellin,4,2052
1744,Bogotá,Medellin,5,0216
1745,Cali,Cartagena,6,0446
1746,Cali,Medellin,7,2147
1747,Cartagena,Bogotá,8,1325
1748,Barranquilla,Barranquilla,9,1609
1749,Medellin,Barranquilla,10,0042
1750,Medellin,Cali,11,0723
1751,Medellin,Medellin,12,1607
1752,Medellin,Cali,13,2339
1753,Medellin,Cartagena,14,1044
1754,Cali,Barranquilla,15,2212
1755,Barranquilla,Barranquilla,16,0058
1756,Barranquilla,Cali,17,0510
1757,Cartagena,Bogotá,18,1233
1758,Barranquilla,Cartagena,19,0720
1759,Medellin,Bogotá,20,0908
1760,Medellin,Bogotá,1,0611
1761,Cali,Barranquilla,2,0106
1762,Cartagena,Barranquilla,3,2007
1763,Barranquilla,Barranquilla,4,0409
1764,Cartagena,Medellin,5,1436
1765,Medellin,Cartagena,6,1602
1766,Barranquilla,Barranquilla,7,0327
1767,Cartagena,Cali,8,1524
1768,Medellin,Cartagena,9,0022
1769,Medellin,Cali,10,1735
1770,Barranquilla,Bogotá,11,1013
1771,Medellin,Cali,12,1726
1772,Cartagena,Bogotá,13,0649
1773,Barranquilla,Bogotá,14,1221
1774,Medellin,Medellin,15,0523
1775,Cali,Cali,16,0548
1776,Cartagena,Cartagena,17,1749
1777,Bogotá,Medellin,18,0220
1778,Cali,Cartagena,19,1636
1779,Barranquilla,Medellin,20,0302
1780,Medellin,Cartagena,1,1314
1781,Bogotá,Cartagena,2,0706
1782,Medellin,Bogotá,3,1414
1783,Barranquilla,Barranquilla,4,0332
1784,Cartagena,Cali,5,2334
1785,Cartagena,Cartagena,6,2327
1786,Cartagena,Barranquilla,7,0814
1787,Cali,Medellin,8,1451
1788,Medellin,Bogotá,9,2248
1789,Cartagena,Bogotá,10,0800
1790,Medellin,Bogotá,11,1331
1791,Cali,Medellin,12,0521
1792,Medellin,Bogotá,13,0650
1793,Medellin,Cartagena,14,0756
1794,Barranquilla,Cartagena,15,0627
1795,Cali,Cartagena,16,1453
1796,Cartagena,Cali,17,1850
1797,Barranquilla,Barranquilla,18,2346
1798,Cartagena,Medellin,19,0903
1799,Bogotá,Cartagena,20,1747
1800,Cartagena,Barranquilla,1,0101
1801,Bogotá,Bogotá,2,2228
1802,Cartagena,Bogotá,3,0457
1803,Cartagena,Barranquilla,4,0940
1804,Cartagena,Cartagena,5,0833
1805,Bogotá,Bogotá,6,1503
1806,Barranquilla,Cartagena,7,1611
1807,Cartagena,Cartagena,8,2324
1808,Cartagena,Cartagena,9,1340
1809,Cartagena,Cartagena,10,1514
1810,Bogotá,Barranquilla,11,1902
1811,Bogotá,Barranquilla,12,1139
1812,Cartagena,Cartagena,13,0439
1813,Cartagena,Cali,14,2215
1814,Bogotá,Cali,15,0717
1815,Cartagena,Cartagena,16,1226
1816,Cartagena,Bogotá,17,2116
1817,Medellin,Barranquilla,18,1825
1818,Cartagena,Cali,19,2228
1819,Bogotá,Cartagena,20,1106
1820,Bogotá,Barranquilla,1,0326
1821,Bogotá,Cartagena,2,2141
1822,Cali,Medellin,3,1424
1823,Barranquilla,Barranquilla,4,2139
1824,Bogotá,Barranquilla,5,2018
1825,Barranquilla,Bogotá,6,0610
1826,Bogotá,Cali,7,0447
1827,Medellin,Medellin,8,0725
1828,Bogotá,Medellin,9,1550
1829,Cartagena,Medellin,10,1844
1830,Cartagena,Barranquilla,11,1154
1831,Cali,Cartagena,12,1425
1832,Medellin,Cali,13,1322
1833,Bogotá,Cartagena,14,0716
1834,Barranquilla,Cartagena,15,0943
1835,Medellin,Bogotá,16,0956
1836,Barranquilla,Medellin,17,1318
1837,Medellin,Medellin,18,1306
1838,Medellin,Medellin,19,2315
1839,Medellin,Barranquilla,20,0747
1840,Cartagena,Bogotá,1,0428
1841,Bogotá,Cartagena,2,0056
1842,Medellin,Cali,3,1921
1843,Cartagena,Medellin,4,0803
1844,Barranquilla,Barranquilla,5,1245
1845,Cartagena,Bogotá,6,1237
1846,Bogotá,Cali,7,2341
1847,Cali,Cartagena,8,0314
1848,Bogotá,Cartagena,9,0100
1849,Cartagena,Medellin,10,1229
1850,Cartagena,Barranquilla,11,0601
1851,Cali,Cali,12,0439
1852,Barranquilla,Cali,13,0617
1853,Cali,Cartagena,14,1727
1854,Medellin,Bogotá,15,0917
1855,Medellin,Cartagena,16,1947
1856,Cartagena,Bogotá,17,1827
1857,Cali,Barranquilla,18,1917
1858,Cartagena,Medellin,19,0739
1859,Medellin,Barranquilla,20,1832
1860,Medellin,Barranquilla,1,0212
1861,Cartagena,Cali,2,1828
1862,Cartagena,Bogotá,3,2001
1863,Cartagena,Cartagena,4,0828
1864,Barranquilla,Barranquilla,5,1900
1865,Medellin,Cali,6,1310
1866,Bogotá,Cali,7,1456
1867,Cali,Cartagena,8,0712
1868,Bogotá,Barranquilla,9,0149
1869,Barranquilla,Cartagena,10,0834
1870,Barranquilla,Bogotá,11,0411
1871,Barranquilla,Bogotá,12,1944
1872,Bogotá,Barranquilla,13,0617
1873,Medellin,Bogotá,14,1035
1874,Medellin,Medellin,15,1027
1875,Cartagena,Cartagena,16,1544
1876,Medellin,Barranquilla,17,0936
1877,Cali,Cartagena,18,0736
1878,Barranquilla,Bogotá,19,1728
1879,Cali,Cali,20,0539
1880,Barranquilla,Cali,1,0415
1881,Cali,Barranquilla,2,1839
1882,Bogotá,Cali,3,1322
1883,Medellin,Cali,4,1734
1884,Cartagena,Cali,5,1654
1885,Barranquilla,Barranquilla,6,0516
1886,Bogotá,Cartagena,7,0006
1887,Bogotá,Cartagena,8,0040
1888,Cali,Cali,9,0501
1889,Barranquilla,Medellin,10,0216
1890,Cartagena,Bogotá,11,1651
1891,Bogotá,Barranquilla,12,0429
1892,Cartagena,Cali,13,1559
1893,Cartagena,Medellin,14,2145
1894,Barranquilla,Barranquilla,15,1039
1895,Barranquilla,Bogotá,16,1645
1896,Cali,Medellin,17,0208
1897,Cartagena,Barranquilla,18,1209
1898,Cartagena,Cali,19,1203
1899,Bogotá,Cali,20,0419
1900,Barranquilla,Medellin,1,0545
1901,Medellin,Bogotá,2,1848
1902,Bogotá,Bogotá,3,0337
1903,Barranquilla,Cali,4,2352
1904,Medellin,Cartagena,5,1509
1905,Medellin,Cartagena,6,0458
1906,Barranquilla,Bogotá,7,2057
1907,Cartagena,Bogotá,8,0024
1908,Medellin,Medellin,9,0232
1909,Cali,Barranquilla,10,2133
1910,Bogotá,Cali,11,1034
1911,Medellin,Barranquilla,12,2322
1912,Cartagena,Bogotá,13,0120
1913,Medellin,Medellin,14,1425
1914,Cali,Cartagena,15,1229
1915,Cali,Cali,16,0449
1916,Barranquilla,Bogotá,17,0345
1917,Medellin,Cali,18,0046
1918,Cartagena,Barranquilla,19,1527
1919,Barranquilla,Bogotá,20,1216
1920,Cali,Barranquilla,1,0952
1921,Bogotá,Barranquilla,2,0045
1922,Cali,Bogotá,3,2332
1923,Cartagena,Cali,4,0149
1924,Bogotá,Barranquilla,5,1416
1925,Medellin,Cartagena,6,0913
1926,Cartagena,Barranquilla,7,2135
1927,Medellin,Bogotá,8,0400
1928,Cartagena,Bogotá,9,1752
1929,Cali,Cartagena,10,2010
1930,Cartagena,Bogotá,11,0907
1931,Medellin,Barranquilla,12,0427
1932,Bogotá,Cali,13,2003
1933,Bogotá,Bogotá,14,1153
1934,Barranquilla,Medellin,15,0537
1935,Cartagena,Bogotá,16,0011
1936,Barranquilla,Barranquilla,17,2327
1937,Barranquilla,Cali,18,1805
1938,Bogotá,Cartagena,19,2148
1939,Medellin,Cartagena,20,1825
1940,Cali,Medellin,1,0228
1941,Barranquilla,Medellin,2,2159
1942,Barranquilla,Cali,3,2126
1943,Medellin,Bogotá,4,0057
1944,Barranquilla,Medellin,5,2056
1945,Medellin,Cali,6,0033
1946,Cartagena,Medellin,7,0622
1947,Bogotá,Barranquilla,8,2325
1948,Cali,Cali,9,1939
1949,Cali,Cali,10,0620
1950,Barranquilla,Cali,11,1009
1951,Bogotá,Barranquilla,12,1304
1952,Cali,Barranquilla,13,0318
1953,Bogotá,Cali,14,0506
1954,Medellin,Bogotá,15,1136
1955,Bogotá,Cali,16,1616
1956,Medellin,Medellin,17,1555
1957,Cali,Cartagena,18,0728
1958,Cartagena,Barranquilla,19,1119
1959,Bogotá,Cali,20,1327
1960,Medellin,Bogotá,1,1135
1961,Barranquilla,Cartagena,2,0504
1962,Barranquilla,Cartagena,3,0802
